Id,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,danceability,genre_label
2787,0.636,10,-3.923,0,0.376,0.395,0,0.0974,0.661,182.363,251547,4,0.549,0
2788,0.418,11,-12.723,0,0.394,0.0325,0,0.203,0.801,130.818,216693,5,0.645,0
2789,0.951,1,-7.716,1,0.0549,0.0031,0.701,0.0931,0.219,128.995,368488,4,0.656,1
2790,0.787,4,-6.805,1,0.0496,0.000405,0.339,0.0477,0.332,123.988,437557,4,0.696,0
2791,0.865,7,-11.611,1,0.061,2.20E-05,0.928,0.112,0.287,128.997,420947,4,0.778,1
2792,0.75,1,-5.811,1,0.146,0.201,0,0.946,0.627,190.096,226867,4,0.61,0
2793,0.942,6,-9.968,0,0.0606,0.00724,0.0358,0.104,0.101,125.999,395077,4,0.608,1
2794,0.162,11,-7.086,1,0.0887,0.973,0,0.104,0.782,172.639,38333,5,0.59,0
2795,0.667,1,-7.653,1,0.379,0.00676,0.000118,0.157,0.274,147.486,277787,4,0.479,0
2796,0.991,4,-6.407,1,0.0663,0.0024,0.823,0.0924,0.172,136,344520,4,0.492,1
2797,0.991,1,-7.56,1,0.0419,0.000332,0.801,0.56,0.22,140.016,365035,4,0.671,1
2798,0.736,4,-5.203,0,0.0495,0.11,0,0.346,0.242,156.152,302000,4,0.578,0
2799,0.813,3,-10.28,1,0.0381,0.033,0.901,0.111,0.0854,135.002,377879,4,0.638,1
2800,0.744,2,-8.085,1,0.0545,0.000189,0.875,0.0924,0.526,124.012,441090,4,0.687,1
2801,0.647,1,-8.509,1,0.269,0.152,0,0.526,0.527,159.62,208721,4,0.709,0
2802,0.621,11,-11.907,0,0.0348,2.09E-05,0.879,0.148,0.548,133.006,391931,5,0.496,1
2803,0.721,9,-4.964,0,0.265,0.0487,0,0.0886,0.552,203.994,270120,4,0.81,0
2804,0.596,8,-7.744,0,0.192,0.342,0.335,0.148,0.368,159.985,208493,4,0.547,0
2805,0.734,7,-11.709,1,0.153,0.0286,0.784,0.112,0.105,129.999,417740,4,0.765,1
2806,0.412,7,-8.878,0,0.161,0.869,0.277,0.306,0.804,119.963,114005,4,0.796,0
2807,0.695,4,-6.865,0,0.0913,0.174,0,0.151,0.472,149.996,132780,4,0.778,0
2808,0.777,1,-7.078,1,0.0579,0.0661,0.89,0.0908,0.109,125.992,434250,4,0.768,1
2809,0.898,1,-4.233,0,0.166,0.011,0.00115,0.523,0.192,163.274,528880,4,0.431,0
2810,0.507,5,-8.238,1,0.118,0.257,0,0.0465,0.676,172.824,223440,4,0.662,0
2811,0.782,10,-4.693,0,0.276,0.047,0,0.172,0.554,166.628,263067,4,0.633,0
2812,0.485,4,-4.477,0,0.263,0.301,0,0.104,0.359,198.47,264400,4,0.556,0
2813,0.931,4,-1.803,0,0.262,0.000713,0,0.204,0.685,171.142,242573,4,0.539,0
2814,0.839,10,-5.627,0,0.043,0.114,0.0202,0.169,0.508,139.982,140631,4,0.731,0
2815,0.796,0,-5.225,1,0.0554,0.00529,0.886,0.0864,0.309,126.004,414000,4,0.802,1
2816,0.76,8,-4.935,0,0.0721,0.0175,0,0.158,0.206,160.164,351947,4,0.435,0
2817,0.892,11,-5.703,1,0.0617,0.0164,0.869,0.165,0.387,126.014,373333,4,0.757,1
2818,0.837,10,-4.965,0,0.39,0.0383,0,0.315,0.807,191.72,244600,4,0.775,0
2819,0.916,1,-3.857,1,0.429,0.169,1.63E-05,0.126,0.553,186.976,173009,4,0.683,0
2820,0.715,1,-7.128,1,0.0428,0.0543,9.07E-06,0.119,0.0479,142.035,132813,4,0.76,0
2821,0.716,7,-9.363,1,0.0615,0.00334,0.81,0.112,0.176,133.998,352063,4,0.72,1
2822,0.672,4,-3.892,0,0.276,0.21,0,0.13,0.228,167.616,251267,4,0.621,0
2823,0.833,1,-6.73,0,0.12,0.0859,0,0.0578,0.703,109.076,268400,4,0.805,0
2824,0.412,9,-11.262,1,0.0361,0.511,0.000423,0.241,0.409,116.84,154406,3,0.416,0
2825,0.626,6,-7.601,1,0.113,0.00725,0,0.224,0.475,184.5,252627,4,0.83,0
2826,0.807,10,-9.884,0,0.0548,0.00421,0.893,0.0677,0.12,124.006,430277,4,0.801,1
2827,0.941,1,-6.198,1,0.258,0.083,1.20E-05,0.314,0.525,142.051,268593,4,0.787,0
2828,0.634,1,-5.941,1,0.167,0.0199,2.98E-05,0.29,0.752,125.223,304507,4,0.774,0
2829,0.48,1,-8.535,0,0.226,0.585,0,0.717,0.877,180.02,139613,4,0.76,0
2830,0.583,1,-5.941,1,0.268,0.239,0,0.262,0.564,175.98,636213,4,0.839,0
2831,0.805,11,-9.229,0,0.0756,0.00462,0.904,0.127,0.347,126.015,371862,4,0.786,1
2832,0.949,11,-8.06,1,0.0533,0.00294,0.895,0.109,0.262,132,455419,4,0.703,1
2833,0.712,2,-12.27,1,0.044,6.85E-05,0.915,0.0946,0.226,124.611,507125,4,0.803,1
2834,0.75,1,-10.712,1,0.0384,0.0773,0.873,0.0934,0.0917,135.001,374826,4,0.622,1
2835,0.489,11,-7.724,0,0.294,0.0576,9.91E-05,0.122,0.231,171.853,268187,4,0.497,0
2836,0.657,1,-7.581,1,0.306,0.224,0,0.0667,0.197,186.866,238907,4,0.782,0
2837,0.523,8,-7.069,0,0.0505,0.0137,0.000118,0.212,0.363,133.043,207470,4,0.833,0
2838,0.96,10,-10.314,0,0.0508,0.00291,0.925,0.108,0.0448,128.002,455625,4,0.749,1
2839,0.939,1,-8.823,1,0.0434,0.00381,0.858,0.11,0.0728,129.448,382532,4,0.733,1
2840,0.561,1,-4.417,1,0.148,0.67,0,0.125,0.655,179.7,185574,4,0.786,0
2841,0.768,11,-9.075,0,0.057,0.111,0.8,0.253,0.086,128.98,423871,4,0.715,1
2842,0.594,6,-10.05,1,0.185,0.591,0,0.145,0.695,174.522,286441,4,0.764,0
2843,0.665,10,-10.514,0,0.0701,0.000901,0.852,0.112,0.418,126.002,470363,4,0.812,1
2844,0.969,2,-5.633,1,0.0589,0.00168,0.878,0.146,0.542,141.973,323175,4,0.607,1
2845,0.723,10,-8.541,0,0.0502,0.000666,0.817,0.092,0.33,127.998,362880,4,0.747,1
2846,0.812,8,-9.109,1,0.086,0.0435,0.893,0.124,0.0946,124.995,484990,4,0.692,1
2847,0.672,7,-6.311,1,0.0739,0.0446,0,0.166,0.338,111.11,268827,4,0.863,0
2848,0.589,7,-4.263,1,0.258,0.0239,4.70E-06,0.0405,0.773,183.924,205400,4,0.863,0
2849,0.63,2,-12.637,1,0.0348,0.0654,0.874,0.0974,0.197,124,425807,4,0.61,1
2850,0.887,8,-7.772,0,0.0425,0.000123,0.908,0.115,0.143,125.016,416129,4,0.737,1
2851,0.904,11,-6.868,0,0.0463,0.000168,0.865,0.101,0.0801,130.998,473359,3,0.692,1
2852,0.717,8,-4.876,0,0.506,0.184,0,0.152,0.46,181.786,223507,4,0.643,0
2853,0.857,1,-5.214,1,0.0398,0.00591,0.117,0.201,0.439,130.005,138462,4,0.717,0
2854,0.819,7,-6.728,1,0.298,0.00206,3.44E-06,0.336,0.581,159.91,281886,4,0.526,0
2855,0.373,6,-10.59,0,0.028,0.506,0.0335,0.128,0.19,163.878,240000,4,0.414,0
2856,0.645,5,-12.537,1,0.0526,0.299,0.829,0.109,0.177,124.988,535098,4,0.69,1
2857,0.774,1,-12.611,1,0.0474,0.00247,0.914,0.11,0.0465,124.987,393000,4,0.804,1
2858,0.899,1,-7.6,1,0.0599,0.00143,0.844,0.135,0.061,131.997,406015,4,0.696,1
2859,0.836,11,-6.068,0,0.0737,0.000328,0.875,0.0733,0.167,130,361851,4,0.792,1
2860,0.679,11,-9.107,0,0.0698,0.0136,0.896,0.11,0.0687,125.012,401280,4,0.765,1
2861,0.756,11,-9.667,1,0.0651,0.0482,0.943,0.0938,0.0357,124.998,399918,4,0.793,1
2862,0.671,1,-10.064,1,0.0362,0.00158,0.895,0.104,0.356,134.994,414222,3,0.678,1
2863,0.825,5,-8.949,0,0.0431,0.000193,0.836,0.262,0.0794,125.983,503368,4,0.555,1
2864,0.431,2,-8.992,1,0.178,0.00195,0.000278,0.124,0.385,175.94,270493,4,0.833,0
2865,0.498,1,-6.977,1,0.0533,0.00248,1.23E-06,0.224,0.418,143.96,201587,4,0.785,0
2866,0.872,1,-6.698,0,0.0847,0.003,0.576,0.346,0.0746,142.006,342027,4,0.59,1
2867,0.629,6,-9.921,1,0.0415,0.000124,0.876,0.108,0.417,124.999,436060,4,0.698,1
2868,0.361,0,-9.693,1,0.0538,0.177,0,0.0721,0.578,161.134,204027,4,0.687,0
2869,0.847,9,-5.3,1,0.427,0.272,0,0.325,0.799,177.371,302013,4,0.52,0
2870,0.627,1,-7.474,1,0.307,0.477,0,0.645,0.708,189.924,228467,4,0.791,0
2871,0.788,5,-10.646,0,0.0636,0.00798,0.861,0.104,0.185,126.011,500005,4,0.742,1
2872,0.92,4,-8.917,0,0.0437,0.00624,0.832,0.392,0.214,125.989,393333,4,0.714,1
2873,0.429,8,-10.402,0,0.15,0.71,3.41E-06,0.166,0.27,130.09,194933,4,0.686,0
2874,0.777,1,-3.241,0,0.357,0.145,0,0.228,0.226,173.931,188773,4,0.676,0
2875,0.55,11,-6.495,0,0.143,0.0496,0.00442,0.0944,0.176,141.923,267931,4,0.668,0
2876,0.794,11,-10.487,0,0.0756,0.000182,0.884,0.121,0.159,129.008,375000,4,0.535,1
2877,0.968,4,-6.997,1,0.094,0.0408,0.0226,0.135,0.663,125.827,145000,4,0.867,1
2878,0.552,2,-8.177,0,0.146,0.18,6.14E-05,0.224,0.613,168.091,289173,4,0.73,0
2879,0.771,0,-5.646,0,0.332,0.0436,0,0.134,0.54,115.051,230609,4,0.689,0
2880,0.819,6,-5.282,0,0.256,0.0157,0,0.371,0.594,180.43,247333,4,0.532,0
2881,0.64,0,-6.441,1,0.369,0.511,0,0.409,0.163,138.672,202040,4,0.691,0
2882,0.662,8,-11.16,1,0.0627,0.0225,0.859,0.0909,0.0532,122.002,566557,4,0.718,1
2883,0.675,9,-5.637,1,0.196,0.00529,3.14E-06,0.312,0.686,185.903,267707,4,0.67,0
2884,0.429,4,-10.252,0,0.0785,0.632,0,0.104,0.147,199.91,185400,4,0.737,0
2885,0.611,5,-6.558,0,0.232,0.0487,0,0.282,0.639,160.096,257133,4,0.688,0
2886,0.831,6,-9.204,0,0.0766,0.00613,0.858,0.0989,0.0391,125.991,428360,4,0.802,1
2887,0.822,11,-9.521,0,0.0808,0.0196,0.871,0.11,0.201,133.989,403120,3,0.777,1
2888,0.414,7,-9.383,0,0.0452,0.369,0.00048,0.655,0.211,204.696,243978,4,0.409,0
2889,0.71,7,-10.196,1,0.0569,0.000879,0.889,0.0834,0.169,132.01,342067,5,0.791,1
2890,0.721,6,-4.805,0,0.23,0.164,0,0.232,0.802,157.092,199173,4,0.585,0
2891,0.85,1,-2.975,1,0.18,0.00748,0.000893,0.264,0.65,189.988,257507,4,0.86,0
2892,0.543,7,-8.852,1,0.0722,0.00232,0.916,0.0929,0.25,124.001,416129,4,0.8,1
2893,0.998,7,-4.628,1,0.0867,7.39E-05,0.869,0.0907,0.0389,128.992,420465,4,0.583,1
2894,0.721,11,-10.995,0,0.0941,0.00669,0.856,0.112,0.136,132.001,410000,4,0.827,1
2895,0.577,4,-8.844,0,0.0586,0.00871,0.892,0.212,0.0399,121.982,479513,4,0.768,1
2896,0.91,6,-3.797,1,0.319,0.114,0,0.111,0.818,182.204,150819,4,0.653,0
2897,0.709,7,-10.433,1,0.0909,0.000607,0.923,0.106,0.234,127.999,303687,4,0.623,1
2898,0.83,10,-7.594,0,0.16,0.00338,1.42E-05,0.0862,0.28,194.202,240293,4,0.65,0
2899,0.88,7,-10.528,1,0.0441,0.000947,0.893,0.104,0.439,128.008,360466,4,0.799,1
2900,0.92,11,-8.518,0,0.0381,0.0128,0.88,0.107,0.375,124.006,236613,4,0.622,1
2901,0.942,7,-5.746,1,0.077,0.00026,0.854,0.0994,0.463,128.014,363750,4,0.724,1
2902,0.71,8,-6.066,1,0.331,0.407,0,0.183,0.233,112.014,249450,4,0.618,0
2903,0.655,9,-5.758,1,0.0482,0.0224,0.0519,0.11,0.4,141.015,251964,4,0.692,0
2904,0.37,1,-13.772,1,0.215,0.0174,0,0.111,0.398,177.518,291973,4,0.828,0
2905,0.433,11,-5.88,0,0.396,0.33,0,0.395,0.675,172.02,256667,4,0.893,0
2906,0.76,0,-5.788,1,0.378,0.0306,0,0.246,0.352,179.712,196695,4,0.61,0
2907,0.729,8,-7.618,1,0.0311,0.0675,0,0.165,0.562,117.003,157436,4,0.708,0
2908,0.578,9,-7.22,0,0.274,0.432,0,0.138,0.758,168.974,252747,4,0.778,0
2909,0.488,6,-7.71,1,0.293,0.291,0.000298,0.126,0.43,139.89,226286,4,0.707,0
2910,0.887,6,-4.297,0,0.398,0.00661,0,0.103,0.548,179.108,234627,4,0.494,0
2911,0.988,10,-6.527,0,0.0511,1.46E-06,0.728,0.178,0.0448,140.009,306000,4,0.414,1
2912,0.729,7,-10.338,1,0.0475,0.000533,0.921,0.14,0.0572,123.998,452782,4,0.781,1
2913,0.79,7,-13.135,1,0.085,0.000596,0.898,0.114,0.26,123.995,442136,4,0.805,1
2914,0.973,11,-8.513,0,0.0359,0.000706,0.91,0.292,0.0742,138,379672,4,0.779,1
2915,0.926,1,-8.396,0,0.0486,0.00116,0.826,0.0982,0.314,128.016,337377,4,0.711,1
2916,0.831,5,-7.256,0,0.0829,0.00108,0.768,0.122,0.192,129.987,376615,4,0.823,1
2917,0.66,1,-5.146,0,0.356,0.0675,0,0.32,0.294,177.711,338933,4,0.678,0
2918,0.794,10,-6.186,0,0.14,0.274,1.68E-06,0.124,0.54,174.748,290573,4,0.678,0
2919,0.836,4,-3.831,0,0.226,0.0276,0,0.479,0.0927,151.402,250920,4,0.569,0
2920,0.878,8,-9.484,1,0.15,0.0461,0,0.334,0.418,205.696,258688,4,0.834,0
2921,0.69,3,-16.732,0,0.0463,0.911,0.925,0.0999,0.655,126.994,309220,1,0.632,1
2922,0.297,0,-13.1,0,0.407,0.66,0.000111,0.105,0.213,140.051,139674,4,0.8,0
2923,0.687,2,-8.443,1,0.513,0.243,0.000162,0.232,0.416,132.476,193560,4,0.511,0
2924,0.737,6,-5.471,0,0.438,0.277,0,0.164,0.533,179.112,365333,4,0.512,0
2925,0.789,10,-6.676,0,0.371,0.699,0,0.104,0.724,190.04,257920,4,0.774,0
2926,0.427,10,-9.658,0,0.0512,0.139,0.00129,0.11,0.195,173.597,121887,3,0.535,0
2927,0.591,7,-9.993,1,0.0588,0.00355,0.918,0.105,0.0306,130.019,457164,4,0.756,1
2928,0.784,1,-7.471,0,0.108,0.0166,0,0.0721,0.179,127.839,197132,4,0.646,0
2929,0.473,1,-5.122,0,0.0569,0.221,0,0.222,0.416,195.906,177253,4,0.774,0
2930,0.721,7,-3.757,1,0.0986,0.0158,0,0.144,0.807,149.984,194307,4,0.757,0
2931,0.85,6,-11.705,1,0.0403,0.051,0.811,0.0946,0.193,134.991,494000,4,0.689,1
2932,0.582,6,-10.373,1,0.108,0.000364,0.253,0.092,0.532,198.064,249773,4,0.855,0
2933,0.789,8,-2.971,1,0.335,0.00105,3.08E-05,0.0884,0.386,172.093,141867,4,0.608,0
2934,0.821,11,-0.14,0,0.25,0.223,0,0.148,0.77,183.842,244200,4,0.772,0
2935,0.403,1,-12.051,0,0.0844,0.117,3.51E-05,0.319,0.448,165.252,301867,4,0.77,0
2936,0.793,6,-9.279,1,0.0691,8.91E-06,0.928,0.0628,0.668,124.999,448802,4,0.81,1
2937,0.594,8,-6.361,1,0.0404,0.011,0.00329,0.206,0.527,178.292,264747,4,0.726,0
2938,0.62,1,-11.574,1,0.0497,0.0336,0.937,0.112,0.0993,131.999,352889,4,0.773,1
2939,0.889,11,-5.169,1,0.147,0.0591,0,0.166,0.552,121.144,290280,4,0.964,0
2940,0.878,2,-10.385,1,0.0349,0.0449,0.896,0.687,0.144,127.999,431250,4,0.771,1
2941,0.883,2,-11.466,1,0.0589,0.242,0.857,0.101,0.104,126.989,397858,4,0.546,1
2942,0.81,9,-7.382,0,0.053,0.00218,0.95,0.114,0.124,133.003,321624,4,0.616,1
2943,0.815,11,-10.081,0,0.0855,0.00682,0.898,0.112,0.0281,125.01,318720,4,0.729,1
2944,0.642,2,-12.77,1,0.14,0.0646,0.934,0.109,0.0359,136.004,374368,4,0.778,1
2945,0.552,6,-10.193,1,0.31,0.00293,0,0.11,0.713,179.976,232307,4,0.74,0
2946,0.538,2,-8.383,1,0.315,0.145,0,0.0728,0.539,189.986,216813,4,0.893,0
2947,0.952,7,-5.384,0,0.11,0.033,0,0.102,0.16,130.024,214840,4,0.713,0
2948,0.558,8,-2.352,0,0.046,0.154,0.000267,0.0623,0.975,185.812,244520,4,0.927,0
2949,0.717,9,-6.718,1,0.462,0.103,0,0.27,0.595,130.072,236493,4,0.783,0
2950,0.713,2,-6.024,1,0.258,0.0273,0,0.329,0.605,200.158,157187,4,0.747,0
2951,0.781,1,-10.246,1,0.0489,0.00206,0.864,0.113,0.059,129.995,386422,4,0.753,1
2952,0.547,9,-7.983,0,0.121,0.0286,0,0.0709,0.431,197.98,245013,4,0.854,0
2953,0.842,4,-7.744,0,0.0389,0.122,0.875,0.116,0.116,121.002,547500,4,0.738,1
2954,0.628,8,-6.33,1,0.279,0.043,3.46E-05,0.454,0.299,196.516,138482,4,0.665,0
2955,0.515,10,-13.441,0,0.0401,0.000142,0.904,0.093,0.0702,130.01,408689,4,0.675,1
2956,0.852,0,-7.33,1,0.201,0.228,0,0.19,0.848,196.218,256907,4,0.823,0
2957,0.869,3,-10.184,0,0.0784,0.0232,0.91,0.11,0.0951,130.003,401892,4,0.793,1
2958,0.83,5,-5.346,0,0.118,0.0669,8.39E-06,0.32,0.963,160.032,241773,4,0.792,0
2959,0.622,0,-6.092,0,0.0487,0.0511,0,0.316,0.0828,130.054,255267,4,0.63,0
2960,0.981,1,-8.303,1,0.0461,0.376,0.877,0.144,0.0982,132,328000,4,0.673,1
2961,0.923,8,-8.032,0,0.0432,6.55E-05,0.893,0.366,0.306,132.016,363644,4,0.759,1
2962,0.437,6,-15.596,0,0.0734,0.436,0.906,0.138,0.07,124,368732,4,0.685,1
2963,0.621,11,-6.063,0,0.212,0.0871,0,0.499,0.676,149.052,239702,4,0.883,0
2964,0.42,7,-11.169,0,0.276,0.536,0.124,0.101,0.453,159.78,415613,4,0.568,0
2965,0.368,6,-22.534,0,0.0536,0.313,0.932,0.111,0.0755,137.021,434000,4,0.613,1
2966,0.914,0,-8.751,1,0.032,0.00263,0.784,0.0819,0.0362,131.01,464000,4,0.565,1
2967,0.853,0,-5.289,0,0.0659,0.195,0,0.132,0.767,152.128,191440,4,0.679,0
2968,0.844,2,-4.622,1,0.0479,0.000634,0,0.0659,0.416,131.986,293840,4,0.742,0
2969,0.942,1,-7.533,0,0.048,2.38E-05,0.879,0.11,0.123,135.996,301000,4,0.705,1
2970,0.767,6,-5.586,1,0.145,0.0216,0,0.172,0.828,166.028,204707,4,0.754,0
2971,0.547,4,-6.928,0,0.297,0.0547,0,0.229,0.483,155.582,198800,4,0.823,0
2972,0.57,4,-9.574,0,0.352,0.9,0,0.0784,0.605,160.006,150073,4,0.709,0
2973,0.427,5,-8.371,0,0.126,0.128,1.76E-05,0.0697,0.526,143.33,228760,4,0.78,0
2974,0.726,10,-10.298,0,0.212,0.0672,0,0.335,0.716,180.16,294166,4,0.716,0
2975,0.632,1,-7.685,1,0.105,0.0589,1.44E-06,0.105,0.373,170.009,181290,4,0.713,0
2976,0.609,4,-10.317,0,0.0651,0.00425,0.842,0.156,0.359,132.019,382058,4,0.677,1
2977,0.871,1,-11.458,1,0.0398,2.90E-05,0.832,0.284,0.13,129.012,407097,4,0.71,1
2978,0.845,1,-8.534,1,0.041,0.0199,0.865,0.111,0.361,131.992,378182,3,0.745,1
2979,0.953,11,-7.894,0,0.0524,0.0215,0.908,0.111,0.148,130.004,370266,3,0.74,1
2980,0.661,1,-8.326,1,0.346,0.149,0,0.1,0.722,191.988,241640,4,0.827,0
2981,0.688,6,-9.108,0,0.0496,0.00177,0.875,0.0644,0.036,124.002,377739,4,0.767,1
2982,0.811,2,-11.153,1,0.0459,0.000377,0.836,0.0947,0.0279,130,398769,4,0.677,1
2983,0.654,6,-8.07,0,0.145,0.00929,6.06E-05,0.108,0.529,195.632,255333,4,0.804,0
2984,0.764,11,-6.341,1,0.375,0.09,0,0.121,0.621,170.18,252800,4,0.654,0
2985,0.378,0,-7.822,1,0.411,0.0116,1.53E-06,0.15,0.19,120.044,127613,4,0.911,0
2986,0.585,2,-7.984,1,0.0838,0.008,0.81,0.425,0.122,123.989,325161,4,0.721,1
2987,0.46,11,-13.857,1,0.0451,0.191,0.887,0.109,0.0425,123.989,435165,4,0.716,1
2988,0.986,11,-5.267,0,0.158,0.00127,0.838,0.0222,0.109,129.989,330462,4,0.717,1
2989,0.985,5,-7.112,0,0.04,0.000252,0.868,0.319,0.0779,130.008,376616,3,0.715,1
2990,0.735,1,-5.95,1,0.076,0.116,0,0.285,0.502,196.772,232027,4,0.818,0
2991,0.344,7,-10.674,1,0.0826,0.752,0.019,0.14,0.374,115.087,182404,4,0.49,0
2992,0.522,1,-6.229,1,0.39,0.0287,4.13E-05,0.127,0.235,145.127,157293,4,0.783,0
2993,0.396,6,-12.218,1,0.0642,0.208,0.907,0.112,0.252,125.991,326309,4,0.715,1
2994,0.986,9,-6.931,0,0.0592,1.84E-05,0.883,0.103,0.0716,127.001,438425,3,0.468,1
2995,0.5,0,-12.868,1,0.0597,0.0151,0.915,0.11,0.168,123.992,605000,3,0.857,1
2996,0.619,3,-10.271,0,0.15,0.00116,0.849,0.111,0.0737,133.008,392465,4,0.794,1
2997,0.661,2,-9.422,1,0.141,0.0236,0.904,0.11,0.16,127.011,396141,4,0.876,1
2998,0.845,6,-9.081,1,0.0594,0.00602,0.206,0.0981,0.152,132.014,345333,4,0.642,1
2999,0.685,11,-7.623,1,0.0571,0.00165,0.876,0.049,0.171,124.998,511847,5,0.801,1
3000,0.816,4,-11.728,0,0.0375,0.00174,0.933,0.142,0.0822,129.996,388044,4,0.732,1
3001,0.721,4,-9.496,0,0.048,2.33E-05,0.846,0.103,0.0753,124.01,472258,4,0.626,1
3002,0.217,10,-15.372,1,0.0515,0.836,0.000163,0.538,0.0872,116.014,202103,4,0.618,0
3003,0.466,1,-10.74,1,0.36,0.0846,7.44E-06,0.384,0.403,200.34,177067,4,0.889,0
3004,0.783,7,-11.578,1,0.044,0.299,0.895,0.111,0.0942,131.971,351515,4,0.717,1
3005,0.627,7,-8.084,1,0.0524,0.0682,0.938,0.11,0.112,130.004,371087,4,0.797,1
3006,0.725,9,-7.368,1,0.0947,0.00252,0.625,0.179,0.328,199.964,142733,4,0.659,0
3007,0.542,7,-7.358,1,0.323,0.0484,0,0.106,0.551,166.11,142320,4,0.656,0
3008,0.512,4,-13.619,0,0.0477,0.0082,0.829,0.135,0.0994,130.004,393828,4,0.72,1
3009,0.814,8,-5.214,0,0.424,0.089,0,0.16,0.854,199.378,261840,4,0.882,0
3010,0.712,11,-12.034,0,0.0433,0.00491,0.81,0.102,0.315,132.005,327473,5,0.628,1
3011,0.405,9,-9.319,0,0.263,0.575,0,0.108,0.427,148.019,265840,4,0.661,0
3012,0.679,10,-10.48,0,0.0603,0.00352,0.938,0.0712,0.21,124.002,452362,3,0.79,1
3013,0.245,6,-6.545,1,0.138,0.515,0.000154,0.102,0.209,193.984,237507,4,0.759,0
3014,0.293,5,-8.033,0,0.312,0.413,7.21E-05,0.176,0.686,180.293,237819,4,0.581,0
3015,0.928,7,-10.749,1,0.0367,0.0108,0.88,0.142,0.0637,128.987,406434,4,0.632,1
3016,0.733,1,-7.237,0,0.357,0.00354,0,0.134,0.525,132.715,230427,5,0.472,0
3017,0.63,6,-6.291,0,0.294,0.317,0,0.0962,0.526,189.906,216173,4,0.904,0
3018,0.941,8,-2.231,0,0.19,0.129,4.20E-06,0.19,0.875,105.009,191013,4,0.893,0
3019,0.809,6,-10.74,0,0.0643,0.191,0.934,0.101,0.208,129.987,358064,3,0.795,1
3020,0.77,6,-6.447,1,0.0385,0.00143,0.564,0.106,0.474,193.932,150073,4,0.651,0
3021,0.534,1,-6.178,1,0.15,0.0339,1.67E-05,0.0441,0.89,108.17,197560,4,0.877,0
3022,0.883,11,-7.811,0,0.056,0.0067,0.877,0.117,0.157,133.011,429947,4,0.662,1
3023,0.541,0,-4.993,0,0.0493,0.042,0,0.0675,0.724,120.082,112493,4,0.686,0
3024,0.63,1,-3.585,1,0.298,0.0578,0.00479,0.0582,0.717,190,281600,4,0.874,0
3025,0.604,1,-5.436,1,0.417,0.382,0,0.125,0.663,196.916,224107,4,0.755,0
3026,0.774,1,-12.69,1,0.0527,0.07,0.887,0.112,0.0377,132.014,349212,4,0.596,1
3027,0.535,4,-11.717,0,0.0463,0.00178,0.888,0.105,0.134,124,471230,4,0.702,1
3028,0.783,1,-7.838,1,0.0462,0.0195,0.895,0.0422,0.456,126.975,226772,4,0.711,1
3029,0.504,7,-11.741,1,0.056,0.00135,0.89,0.106,0.318,123.003,410976,4,0.758,1
3030,0.574,11,-6.889,0,0.0572,0.46,0.00272,0.102,0.261,151.985,191147,4,0.758,0
3031,0.874,2,-10.17,1,0.05,0.0105,0.792,0.251,0.0375,121.007,436418,4,0.728,1
3032,0.642,7,-9.918,1,0.0523,0.00667,0.952,0.109,0.0706,130.003,297259,3,0.799,1
3033,0.449,8,-9.634,0,0.412,0.0585,0.00305,0.172,0.595,141.042,292787,4,0.783,0
3034,0.584,1,-13.666,1,0.0501,0.0872,0.905,0.0792,0.278,128.002,549003,3,0.822,1
3035,0.765,2,-7.676,1,0.46,0.39,0,0.201,0.25,173.902,325600,4,0.398,0
3036,0.857,8,-3.114,1,0.16,0.0614,0,0.404,0.715,194.066,220267,4,0.926,0
3037,0.956,7,-9.73,1,0.049,0.0195,0.891,0.111,0.228,136.017,367634,3,0.635,1
3038,0.797,0,-11.076,1,0.0473,0.00417,0.901,0.113,0.0351,125.999,523813,4,0.614,1
3039,0.887,7,-7.506,1,0.0834,0.00129,0.761,0.43,0.0665,131.005,439752,4,0.573,1
3040,0.956,6,-7.433,1,0.0464,0.0153,0.907,0.119,0.152,128.007,425635,4,0.764,1
3041,0.703,6,-6.141,0,0.0606,0.00728,0,0.0946,0.457,144.902,172005,4,0.686,0
3042,0.801,1,-9.49,1,0.409,0.303,7.27E-06,0.199,0.334,196.494,228867,4,0.502,0
3043,0.635,8,-7.268,1,0.155,0.0295,0.92,0.123,0.126,128.022,450000,4,0.875,1
3044,0.419,3,-8.241,0,0.0854,0.219,0,0.196,0.58,120.986,304760,4,0.739,0
3045,0.809,6,-9.288,0,0.0501,0.0002,0.913,0.105,0.322,124.988,386802,4,0.779,1
3046,0.702,0,-12.729,1,0.0548,0.0323,0.92,0.104,0.493,130.007,398769,4,0.83,1
3047,0.447,1,-6.305,1,0.0952,0.0271,0.000728,0.102,0.0384,179.24,276968,4,0.708,0
3048,0.743,7,-11.136,1,0.229,0.000755,0.00104,0.0555,0.423,197.888,228267,4,0.902,0
3049,0.734,4,-15.793,0,0.0489,0.107,0.959,0.111,0.0478,126.005,353437,4,0.799,1
3050,0.729,5,-6.123,0,0.111,0.000976,0.897,0.111,0.207,130.01,459274,4,0.764,1
3051,0.8,1,-7.279,1,0.216,0.507,0.000549,0.286,0.467,192.96,170277,4,0.686,0
3052,0.781,0,-11.346,1,0.0468,0.0174,0.909,0.0813,0.197,124.994,450233,4,0.788,1
